7107,-97.987,41.278,0.3,2.8,517.23
7106,-97.987,41.278,0.3,2.7,517.25
7105,-97.987,41.278,0.3,2.4,517.29
7104,-97.987,41.278,0.4,3.3,517.3
7103,-97.987,41.278,0.4,4,517.27
7102,-97.987,41.278,0.4,3.2,517.25
7101,-97.987,41.278,0.4,3.2,517.26
7100,-97.987,41.278,0.4,4.5,517.29
7099,-97.987,41.278,0.4,4.1,517.32
7098,-97.987,41.278,0.5,3.7,517.35
7097,-97.987,41.278,0.5,5.3,517.37
7096,-97.988,41.278,0.5,4.5,517.4
7095,-97.988,41.278,0.5,4.6,517.43
7094,-97.988,41.278,0.5,4.8,517.47
7093,-97.988,41.278,0.4,5.1,517.51
7092,-97.988,41.278,0.4,5.6,517.53
7091,-97.988,41.278,0.5,6.6,517.57
7090,-97.988,41.278,0.4,6.1,517.63
7089,-97.988,41.278,0.4,4,517.7
7088,-97.988,41.278,0.4,3.7,517.78
7087,-97.988,41.278,0.4,2.5,517.86
7086,-97.988,41.278,0.4,3.5,517.91
7085,-97.988,41.278,0.4,2.8,517.94
7084,-97.988,41.278,0.3,3.8,517.99
7083,-97.988,41.278,0.4,6.4,518.01
7082,-97.989,41.278,0.4,5,518.03
7081,-97.989,41.278,0.4,3.9,518.04
7080,-97.989,41.278,0.4,4.3,518.02
7079,-97.989,41.278,0.4,4.8,517.98
7078,-97.989,41.278,0.4,5.9,517.93
7077,-97.989,41.278,0.4,6.6,517.92
7076,-97.989,41.278,0.4,9.3,517.9
7075,-97.989,41.278,0.4,10.8,517.9
7074,-97.989,41.278,0.4,8.5,517.92
7073,-97.989,41.278,0.4,6.3,517.92
7072,-97.989,41.278,0.4,8.6,517.9
7071,-97.989,41.278,0.3,15.3,517.84
7070,-97.989,41.278,0.4,3.9,517.77
7069,-97.989,41.278,0.4,3.6,517.68
7068,-97.989,41.278,0.3,3.1,517.59
7067,-97.989,41.278,0.4,2.9,517.53
7066,-97.989,41.278,0.4,4.3,517.48
7065,-97.989,41.278,0.5,6.2,517.48
7064,-97.99,41.278,0.4,8.9,517.53
7063,-97.99,41.278,0.3,5.8,517.53
7062,-97.99,41.278,0.2,2.7,517.53
7061,-97.99,41.278,0.2,2,517.5
7060,-97.99,41.278,0.3,2.7,517.45
7059,-97.99,41.278,0.3,4.9,517.4
7058,-97.99,41.278,0.3,2.5,517.37
7057,-97.99,41.278,0.3,2.7,517.35
7056,-97.99,41.278,0.2,2.2,517.31
7055,-97.99,41.278,0.4,5.7,517.29
7054,-97.99,41.278,0.4,4.6,517.3
7053,-97.99,41.278,0.5,4.7,517.31
