11361,-98.246,40.888,7.3,57.5,575.65
11360,-98.246,40.888,7.3,57.3,575.65
11359,-98.246,40.888,6.3,58.5,575.66
11358,-98.246,40.888,7,74,575.68
11357,-98.246,40.888,8.8,75.3,575.68
11356,-98.246,40.888,8.8,81,575.67
11355,-98.246,40.888,7.7,71.9,575.66
11354,-98.246,40.888,6.4,63.8,575.57
11353,-98.246,40.888,7.1,71.5,575.27
11352,-98.246,40.888,7.3,53.7,574.96
11351,-98.246,40.888,6.5,74.4,574.73
11350,-98.246,40.888,7,70.6,574.53
11349,-98.246,40.888,8.9,31.5,574.33
11348,-98.246,40.888,9.9,68.8,574.13
11347,-98.246,40.888,9.8,91.6,573.93
11346,-98.246,40.888,10.7,85.9,573.7
11345,-98.246,40.888,10.2,83.3,573.49
11344,-98.246,40.888,8.5,73.8,573.3
11343,-98.246,40.888,8.3,66.9,573.11
11342,-98.246,40.888,6.4,54.1,572.92
11341,-98.246,40.888,6.4,55.6,572.73
11340,-98.246,40.889,6,56.3,572.54
11339,-98.246,40.889,5.6,57.8,572.32
11338,-98.246,40.889,5.4,62,572.13
11337,-98.246,40.889,4.9,57.1,571.92
11336,-98.246,40.889,4.9,55.1,571.7
11335,-98.246,40.889,4.8,46.1,571.47
11334,-98.246,40.889,5.7,51.6,571.17
11333,-98.246,40.889,7,56.4,570.86
11332,-98.246,40.889,7.1,57.6,570.6
11331,-98.246,40.889,8.4,80.2,570.33
11330,-98.246,40.889,2.3,2,570.01
11329,-98.246,40.889,7.8,65,569.57
11328,-98.246,40.889,8.7,68.5,569.37
11327,-98.246,40.889,8.8,71.6,569.17
11326,-98.246,40.889,8.3,67.7,568.99
11325,-98.246,40.889,9.4,73.5,568.8
11324,-98.246,40.889,8.9,75.7,568.63
11323,-98.246,40.889,7.6,61.7,568.47
11322,-98.246,40.889,6.3,58,568.29
11321,-98.246,40.889,6.5,46.7,568.14
11320,-98.246,40.89,6.1,38.9,568
11319,-98.246,40.89,6.4,39.7,567.85
11318,-98.246,40.89,5.7,38,567.72
11317,-98.246,40.89,5.9,39.1,567.62
11316,-98.246,40.89,5.9,41.7,567.51
11315,-98.246,40.89,7.3,31.9,567.41
11314,-98.246,40.89,5.6,37,567.31
11313,-98.246,40.89,5.2,36.4,567.24
11312,-98.246,40.89,4.8,40.1,567.18
11311,-98.246,40.89,4.8,32.4,567.11
11310,-98.246,40.89,4.3,36.8,567.04
11309,-98.246,40.89,4.6,37.2,566.94
11308,-98.246,40.89,4.9,43,566.85
11307,-98.246,40.89,4.6,27.8,566.82
11306,-98.246,40.89,4.1,33.4,566.8
11305,-98.246,40.89,1.4,25.7,566.75
11304,-98.246,40.89,4.6,25.6,566.68
11303,-98.246,40.89,3.8,9.6,566.6
11302,-98.246,40.89,4.7,32.7,566.6
11301,-98.246,40.89,5.4,31.6,566.55
11300,-98.246,40.89,0.3,8.8,566.5
11299,-98.246,40.89,0.3,9,566.44
11298,-98.246,40.89,1.5,20.6,566.41
11297,-98.246,40.89,4.4,26.8,566.37
11296,-98.246,40.89,5.3,27.5,566.34
11295,-98.246,40.89,4.4,28.2,566.3
11294,-98.246,40.89,6.1,30.2,566.25
11293,-98.246,40.891,7.5,18,566.2
11292,-98.246,40.891,3.1,29.8,566.14
11291,-98.246,40.891,0.8,26.8,566.09
11290,-98.246,40.891,6.7,14,566.05
11289,-98.246,40.891,6.5,38.5,566
11288,-98.246,40.891,5.3,31.8,565.95
11287,-98.246,40.891,4.4,28.9,565.93
11286,-98.246,40.891,4.4,34.9,565.9
11285,-98.246,40.891,4.7,34.2,565.82
11284,-98.246,40.891,5.3,31.8,565.67
11283,-98.246,40.891,5.8,32.6,565.55
11282,-98.246,40.891,6.2,37.4,565.5
11281,-98.246,40.891,5.9,36.3,565.44
11280,-98.246,40.891,5.3,34.5,565.39
11279,-98.246,40.891,5.1,34.7,565.34
11278,-98.246,40.891,4.6,35,565.28
11277,-98.246,40.891,4.6,32.2,565.25
11276,-98.246,40.891,3.5,30.2,565.25
11275,-98.246,40.891,0.3,17.1,565.2
11274,-98.246,40.891,0.3,19.6,565.14
11273,-98.246,40.891,3.4,36.3,565.1
11272,-98.246,40.891,3.9,44.6,565.03
11271,-98.246,40.891,3.8,49.7,564.97
11270,-98.246,40.891,4.1,44.7,564.93
11269,-98.246,40.891,3.7,11.3,564.88
11268,-98.246,40.891,4,34.5,564.81
11267,-98.246,40.891,4,34.4,564.78
11266,-98.246,40.891,3.6,28.8,564.72
11265,-98.246,40.891,4.4,33,564.66
11264,-98.246,40.892,4.4,30.4,564.62
11263,-98.246,40.892,4.3,31,564.59
11262,-98.246,40.892,3.7,30.4,564.54
11261,-98.246,40.892,3.7,29.3,564.48
11260,-98.246,40.892,4.1,32.5,564.41
11259,-98.246,40.892,3.8,33,564.34
11258,-98.246,40.892,3.8,30.6,564.29
11257,-98.246,40.892,4.1,30.2,564.24
11256,-98.246,40.892,3.4,30.1,564.2
11255,-98.246,40.892,3.8,29.7,564.14
11254,-98.246,40.892,3.7,29,564.08
11253,-98.246,40.892,3.9,30.3,564.02
11252,-98.246,40.892,4.2,40.2,563.97
11251,-98.246,40.892,4.4,36.7,563.92
11250,-98.246,40.892,4.6,34.3,563.86
11249,-98.246,40.892,4.7,33.9,563.8
11248,-98.246,40.892,5.1,34,563.74
11247,-98.246,40.892,4.8,25.9,563.69
11246,-98.246,40.892,5.1,24.4,563.65
11245,-98.246,40.892,4.9,34.1,563.59
11244,-98.246,40.892,5.3,34.3,563.52
11243,-98.246,40.892,5.3,35.2,563.47
11242,-98.246,40.893,4.4,39.5,563.42
11241,-98.246,40.893,4.1,37.6,563.38
11240,-98.246,40.893,3.9,39.2,563.33
11239,-98.246,40.893,3.7,41.5,563.28
11238,-98.246,40.893,3.9,38.6,563.23
11237,-98.246,40.893,3.3,37.4,563.17
11236,-98.246,40.893,3.1,34.2,563.12
11235,-98.246,40.893,2.9,35.1,563.08
11234,-98.246,40.893,3.3,34.4,563.03
11233,-98.246,40.893,3.2,34,562.99
11232,-98.246,40.893,3.2,30.9,562.96
11231,-98.246,40.893,3.5,30.3,562.95
11230,-98.246,40.893,3.4,27.6,562.93
11229,-98.246,40.893,3.4,26.3,562.9
11228,-98.246,40.893,2.6,25.7,562.86
11227,-98.246,40.893,3.7,29.2,562.78
11226,-98.246,40.893,4.2,28.6,562.7
11225,-98.246,40.893,3.5,26.9,562.63
11224,-98.246,40.893,3.3,26.7,562.58
11223,-98.246,40.893,3.5,28.5,562.53
11222,-98.246,40.893,3.3,29,562.5
11221,-98.246,40.893,3.8,30.4,562.46
11220,-98.246,40.893,4.7,34.5,562.45
11219,-98.246,40.893,5.5,36.9,562.47
11218,-98.246,40.893,5.4,39.6,562.5
11217,-98.246,40.893,6.1,39.6,562.54
11216,-98.246,40.893,5.6,37.3,562.6
11215,-98.246,40.893,5.3,34.9,562.65
11214,-98.246,40.893,5.1,33.3,562.69
11213,-98.246,40.893,4,32.9,562.72
11212,-98.246,40.893,3.8,31.8,562.72
11211,-98.246,40.893,3.8,31.3,562.72
11210,-98.246,40.893,4.3,29.9,562.74
11209,-98.246,40.893,4,29.5,562.74
11208,-98.246,40.893,3.2,28.1,562.75
11207,-98.246,40.893,3.5,27.2,562.78
11206,-98.246,40.893,3.7,28.9,562.8
11205,-98.246,40.893,4.2,32.2,562.82
11204,-98.246,40.893,3.7,30.7,562.85
11203,-98.246,40.893,3.8,34.9,562.88
11202,-98.246,40.893,3.8,35.9,562.9
11201,-98.246,40.893,3.9,39.2,562.93
11200,-98.246,40.893,4.1,40.5,562.95
11199,-98.246,40.893,3.7,45.7,562.98
11198,-98.246,40.893,3.6,39.5,562.99
11197,-98.246,40.893,3.4,38.5,563.01
11196,-98.246,40.893,3.2,37.6,563.03
11195,-98.246,40.893,4,40.7,563.07
11194,-98.246,40.893,4.4,42.9,563.11
11193,-98.246,40.893,4.4,40.6,563.17
11192,-98.246,40.893,3.8,41.6,563.22
11191,-98.246,40.893,3.8,40,563.27
11190,-98.246,40.893,5,42.5,563.34
11189,-98.246,40.892,5,36.8,563.41
11188,-98.246,40.892,4.7,37.4,563.48
11187,-98.246,40.892,4.7,31.8,563.55
11186,-98.246,40.892,4.1,23.9,563.62
11185,-98.246,40.892,4.1,31.2,563.67
11184,-98.246,40.892,4,34.8,563.72
11183,-98.246,40.892,3.7,35.8,563.77
11182,-98.246,40.892,3.9,33.8,563.83
11181,-98.246,40.892,4,36.1,563.88
11180,-98.246,40.892,3.9,34.4,563.92
11179,-98.246,40.892,4,31.4,563.97
11178,-98.246,40.892,3.8,31.9,564.04
11177,-98.246,40.892,3.7,29.7,564.1
11176,-98.246,40.892,3.8,29.8,564.13
11175,-98.246,40.892,3.4,30.3,564.18
11174,-98.246,40.892,3.2,28.7,564.23
11173,-98.246,40.892,3.2,27.9,564.29
11172,-98.246,40.892,3.2,28.5,564.35
11171,-98.246,40.892,2.9,29.1,564.41
11170,-98.246,40.892,2.8,28.3,564.46
11169,-98.246,40.892,3.4,31.4,564.52
11168,-98.246,40.891,3.2,27,564.58
11167,-98.246,40.891,3.5,26.3,564.63
11166,-98.246,40.891,4.4,33.9,564.7
11165,-98.246,40.891,4.4,37.7,564.77
11164,-98.246,40.891,4.4,36,564.85
11163,-98.246,40.891,4.7,38.1,564.94
11162,-98.246,40.891,4.9,40.4,565.02
11161,-98.246,40.891,4.6,36,565.1
11160,-98.246,40.891,4.3,35.3,565.18
11159,-98.246,40.891,4.1,32.9,565.27
11158,-98.246,40.891,4.2,31.5,565.38
11157,-98.246,40.891,4.4,32.9,565.46
11156,-98.246,40.891,4.6,33.1,565.53
11155,-98.246,40.891,5.1,35.5,565.61
11154,-98.246,40.891,4.5,30.3,565.67
11153,-98.246,40.891,5.3,32.4,565.74
11152,-98.246,40.891,5,33.9,565.8
11151,-98.246,40.891,5.7,32.7,565.84
11150,-98.246,40.891,6.7,40.3,565.88
11149,-98.246,40.891,6.4,37.6,565.93
11148,-98.246,40.891,5.9,37.2,565.96
11147,-98.246,40.891,5.3,35.3,566
11146,-98.246,40.891,5.3,34.7,566.04
11145,-98.246,40.891,5.2,27.4,566.1
11144,-98.246,40.89,4.5,22.5,566.15
11143,-98.246,40.89,4.3,21,566.2
11142,-98.246,40.89,4.1,24.6,566.25
11141,-98.246,40.89,4.4,25.5,566.32
11140,-98.246,40.89,4.7,28.5,566.38
11139,-98.246,40.89,4.6,39,566.44
11138,-98.246,40.89,4.9,44.5,566.51
11137,-98.246,40.89,5.4,40.6,566.59
11136,-98.246,40.89,5,37.6,566.67
11135,-98.246,40.89,4.9,37.9,566.75
11134,-98.246,40.89,4.9,40.5,566.84
11133,-98.246,40.89,4.7,39.1,566.93
11132,-98.246,40.89,4.1,38.2,567.03
11131,-98.246,40.89,4.4,39.4,567.13
11130,-98.246,40.89,4.4,42.8,567.23
11129,-98.246,40.89,4.4,43.6,567.34
11128,-98.246,40.89,4.1,46.7,567.46
11127,-98.246,40.89,4.1,44.7,567.59
11126,-98.246,40.89,4.7,49.8,567.72
11125,-98.246,40.89,4.1,46.3,567.87
11124,-98.246,40.89,3.6,44.1,568.03
11123,-98.246,40.889,4.3,38.8,568.19
11122,-98.246,40.889,3.5,21.9,568.34
11121,-98.246,40.889,3.8,23,568.52
11120,-98.246,40.889,3.2,22.2,568.71
11119,-98.246,40.889,3.3,20.9,568.89
11118,-98.246,40.889,4.3,30.8,569.1
11117,-98.246,40.889,5,39.7,569.3
11116,-98.246,40.889,4.7,31.4,569.49
11115,-98.246,40.889,4.4,27.3,569.72
11114,-98.246,40.889,6.2,37.4,569.97
11113,-98.246,40.889,6.7,56.4,570.25
11112,-98.246,40.889,5.7,45.6,570.53
11111,-98.246,40.889,4.8,41.1,570.75
11110,-98.246,40.889,5,40.4,570.98
11109,-98.246,40.889,5,44.5,571.21
11108,-98.246,40.889,4.7,48,571.46
11107,-98.246,40.889,4.6,47,571.72
11106,-98.246,40.889,4.5,53.8,571.97
11105,-98.246,40.889,5.2,59.8,572.23
11104,-98.246,40.889,5.5,53.8,572.48
11103,-98.246,40.889,6.4,56.1,572.73
11102,-98.246,40.888,7.3,53.8,572.97
11101,-98.246,40.888,8.5,67.2,573.2
11100,-98.246,40.888,9.1,83.5,573.45
11099,-98.246,40.888,9.8,86.4,573.7
11098,-98.246,40.888,9.6,92.2,573.96
11097,-98.246,40.888,9.5,88.7,574.24
11096,-98.246,40.888,9.6,83.4,574.5
11095,-98.246,40.888,9.1,82.6,574.77
11094,-98.246,40.888,8.3,70.2,575.12
11093,-98.246,40.888,6.4,62.9,575.36
11092,-98.246,40.888,6.9,64,575.53
11091,-98.246,40.888,6.7,65.2,575.71
11090,-98.246,40.888,6.1,64.6,575.77
11089,-98.246,40.888,7.8,77.6,575.73
11088,-98.246,40.888,7.9,74.9,575.68
11087,-98.246,40.888,6.7,71.4,575.65
11086,-98.246,40.888,5.7,65,575.62
11085,-98.246,40.888,5.1,54.6,575.56
11084,-98.246,40.888,4.9,49,575.46
11083,-98.246,40.888,5.4,58.3,575.38
11082,-98.246,40.888,5,55.7,575.36
11081,-98.246,40.888,5.2,51.3,575.36
11080,-98.246,40.888,5.4,53.1,575.31
11079,-98.246,40.888,6.3,65.5,575.16
11078,-98.246,40.888,8.2,78.4,574.94
11077,-98.246,40.888,9,79.9,574.76
11076,-98.246,40.888,10.3,83.6,574.6
11075,-98.246,40.888,11,86.7,574.4
11074,-98.246,40.888,9,74.4,574.15
11073,-98.246,40.888,9.3,72.5,573.88
11072,-98.246,40.888,9,71.7,573.6
11071,-98.246,40.888,9.3,70.3,573.35
11070,-98.246,40.888,8.2,62.7,573.09
11069,-98.246,40.889,7.5,59.6,572.82
11068,-98.246,40.889,6.5,63.3,572.54
11067,-98.246,40.889,6.4,78.8,572.26
11066,-98.246,40.889,5.8,68.8,571.97
11065,-98.246,40.889,5.4,53.5,571.67
11064,-98.246,40.889,5.4,50,571.38
11063,-98.246,40.889,4.6,43.3,571.13
11062,-98.246,40.889,4.3,39.6,570.9
11061,-98.246,40.889,3.7,32.9,570.68
11060,-98.246,40.889,3.5,25.6,570.47
11059,-98.246,40.889,3.9,26.1,570.25
11058,-98.246,40.889,4.4,23.8,570.04
11057,-98.246,40.889,4.3,28.1,569.84
11056,-98.246,40.889,5.7,43.3,569.65
11055,-98.246,40.889,7.2,48.7,569.44
11054,-98.246,40.889,5.7,34.5,569.22
11053,-98.246,40.889,3.6,19.5,569.02
11052,-98.246,40.889,7.8,43.4,568.83
11051,-98.246,40.889,8.1,46.6,568.64
11050,-98.246,40.889,7.9,60.6,568.44
11049,-98.246,40.889,8.1,59.7,568.23
11048,-98.246,40.89,8,62.6,568.02
11047,-98.246,40.89,8.3,66.8,567.82
11046,-98.246,40.89,7.5,54.8,567.65
11045,-98.246,40.89,6.2,61.9,567.47
11044,-98.246,40.89,5.8,55.9,567.33
11043,-98.246,40.89,5.5,48.2,567.2
11042,-98.246,40.89,5.7,52.1,567.08
11041,-98.246,40.89,5.1,46.9,566.96
11040,-98.246,40.89,4.8,50.7,566.86
11039,-98.246,40.89,4.6,44.6,566.77
11038,-98.246,40.89,4.8,47.5,566.69
11037,-98.246,40.89,4.4,45.1,566.6
11036,-98.246,40.89,4.1,44,566.51
11035,-98.246,40.89,4.1,37.7,566.44
11034,-98.246,40.89,4.4,49,566.37
11033,-98.246,40.89,5.3,54,566.29
11032,-98.246,40.89,5.4,42.5,566.21
11031,-98.246,40.89,5.9,49.7,566.13
11030,-98.246,40.89,5.5,36.5,566.07
11029,-98.246,40.89,4.5,25.9,566.01
11028,-98.246,40.891,4.8,25.4,565.95
11027,-98.246,40.891,4.9,31,565.89
11026,-98.246,40.891,5.1,34.2,565.82
11025,-98.246,40.891,5.1,35.6,565.78
11024,-98.246,40.891,4.5,32.5,565.74
11023,-98.246,40.891,4.5,30.9,565.68
11022,-98.246,40.891,3.8,36.7,565.62
11021,-98.246,40.891,3.5,31,565.54
11020,-98.246,40.891,3.8,29.5,565.47
11019,-98.246,40.891,3.5,29,565.41
11018,-98.246,40.891,3.3,36.5,565.32
11017,-98.246,40.891,3.5,31.9,565.22
11016,-98.246,40.891,2.9,31.9,565.12
11015,-98.246,40.891,3,28.9,565.02
11014,-98.246,40.891,3.1,34.9,564.93
11013,-98.246,40.891,3.5,42.4,564.85
11012,-98.246,40.891,3.8,38.6,564.76
11011,-98.246,40.891,3.8,33.2,564.67
11010,-98.246,40.891,3.9,33,564.59
11009,-98.246,40.891,3.7,33.7,564.5
11008,-98.246,40.891,3.2,33.6,564.42
11007,-98.246,40.892,3.5,34.1,564.35
11006,-98.246,40.892,3.3,30.8,564.3
11005,-98.246,40.892,3.1,30.6,564.25
11004,-98.246,40.892,3.6,33.1,564.19
11003,-98.246,40.892,3.3,29.8,564.14
11002,-98.246,40.892,3.4,30.4,564.07
11001,-98.246,40.892,3.2,29.3,564.02
11000,-98.246,40.892,3.2,32.2,563.97
10999,-98.246,40.892,3.7,33.6,563.93
10998,-98.246,40.892,3.6,34,563.88
10997,-98.246,40.892,3.3,34.3,563.83
10996,-98.246,40.892,3.3,33.1,563.77
10995,-98.246,40.892,3.6,29.1,563.73
10994,-98.246,40.892,3.5,27.1,563.69
10993,-98.246,40.892,3.7,30.4,563.63
10992,-98.246,40.892,3.9,33.6,563.58
10991,-98.246,40.892,4,31.5,563.52
10990,-98.246,40.892,4.1,35.1,563.48
10989,-98.246,40.892,4.6,36.3,563.42
10988,-98.246,40.892,4.3,30.8,563.37
10987,-98.246,40.892,3.8,26.3,563.31
10986,-98.246,40.893,4.1,26.5,563.25
10985,-98.246,40.893,4.6,36.8,563.18
